STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,TRANSFORMATION,,ADJUSTMENT,,SEX,,AGE,,ACTIVITY,,FREQ,,TIME_PERIOD,,OBS_VALUE,,BASE_PER,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,60.40805,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,60.74515,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,61.04717,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,61.19406,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,61.59449,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,62.26349,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,61.03192,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,MEX,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,62.53553,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2012,,63.575,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,62.775,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,63.4,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,64.65,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,65.325,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,68.725,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,70.55,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,71.275,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,70.05,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,71.45,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SVN,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,73.125,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,61.76549,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,61.74079,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,60.69011,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,58.71328,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,59.7869,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,60.95155,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,61.64743,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,54.83073,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,57.15372,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,60.05968,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,CRI,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2023,,58.64424,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,74.4,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,74.85,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,75.525,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,76.2,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,76.85,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,77.375,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,77.125,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,75.5,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,75.1,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,76.975,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,SWE,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2023,,77.4,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,63.725,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,65.65,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,67.25,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,69.375,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,70.375,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,72.4,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,72.975,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,71.625,,,,B,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,72.425,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,73.75,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,LTU,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2023,,73.125,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,61.75,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,63.125,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,64.7,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,66.425,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,67.575,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,68.475,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,69.45,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,66.55,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,69.825,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,73.275,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,IRL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2023,,74.025,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,71.97044,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,71.56635,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,72.15796,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,72.38454,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,72.77106,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,73.48926,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,74.11063,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,72.35858,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,74.58255,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,76.9099,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,AUS,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2023,,77.20457,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2013,,64.375,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2014,,64.525,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,64.7,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,65,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,65.55,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,66.15,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,66.375,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,66.1,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2021,,67.25,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2022,,68.125,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,FRA,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2023,,68.45,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,COL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2015,,67.385,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,COL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2016,,67.0325,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,COL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2017,,66.93333,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,COL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2018,,66.45084,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,COL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2019,,65.36667,,,,A,,0,,1,
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0),,I,COL,,EMP_WAP,,PT_WAP_SUB,,_Z,,Y,,_T,,Y15T64,,_Z,,A,,2020,,57.83167,,,,A,,0,,1,
